Unnamed: 0,reviewText,image,sentiment,emotion
1650,"Like the idea that it does all of the work for you but I had issues with it. The flowers are too round and undefined. I use my Tim Holtz Tattered Flowers die instead. And you can't get 2 cards from an 8 1/2 x 11 because you need to use a piece of paper that is 5 3/4 x 9 to cut the die otherwise, it warps that paper. So you get only one card from an 8 1/2 x 11. Yes...I tried cutting the paper slightly smaller than the die to see if that would work. It still warps the paper!Like the idea that it does all of the work ...Like the idea that it does all of the work ...Like the idea that it does all of the work ...",https://images-na.ssl-images-amazon.com/images/I/41rMnDMyb6L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/41gcAt5uo4L._SY88.jpg,negative,happiness
1651,Very very very disappointed.  I used this 4 times after getting it for Christmas from my husband and one of the tips broke off inside of the wand and will not come out.  I'm assuming that the tip got too hot and melted.  I did not use the tip the last time for more than 10 minutes.  When I was done I let it cool down and unscrewed the tip.  It just broke right off.  I only used it 4 times!  That is nuts!!Very very very disappointed. I used this 4 times after getting it ...Very very very disappointed. I used this 4 times after getting it ...Very very very disappointed. I used this 4 times after getting it ...,https://images-na.ssl-images-amazon.com/images/I/41Gts+kBC5L._SY88.jpg,negative,sadness
1652,"I recently joined a group that paints and hides rocks (in plain sight) to be found and hidden again.  It's a bright spot in an otherwise tension-filled world.

The group advises using this product to seal paint onto rocks before hiding them.  I like it for a number of reasons - I can just take the lid off and dip a paint brush in for no waste.  It doesn't have a strong odor that's offensive when working on projects indoors.  It dries quickly, while still leaving artwork crisp beneath it.  It seems to bring out base colors in the rock like polishing would, while still having a matte finish that I prefer.  I will definitely reorder this product again when the first bottle runs out.Great outdoor sealer for silly rocks.Great outdoor sealer for silly rocks.Great outdoor sealer for silly rocks.",https://images-na.ssl-images-amazon.com/images/I/71HhKcGfScL._SY88.jpg,negative,happiness
1653,"Description said 364 yard., What I received is 235 yards this is not what I paid forMisleadingMisleadingMisleading",https://images-na.ssl-images-amazon.com/images/I/71x6iViLTlL._SY88.jpg,negative,anger
1654,Wanted to add some pizzazz to my accent wall and this did the trick! So...I spray painted the tiles with white spray paint then shook all three glitters on it before it dried. I also sprinkled a pinch of red and silver (bought from a 99 store) to give it dimension. Let it dry overnight then put them up and BAM! instant glam!Winter Wonderland!Winter Wonderland!Winter Wonderland!,https://images-na.ssl-images-amazon.com/images/I/61hCEDNP25L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71gga6DRDsL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71xrPx870tL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71kMpQ7aR1L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81v9fPomGoL._SY88.jpg,negative,happiness
1655,Beautiful design but awful quality control (if any). I got 25 (out of 50) with very sharp edges and/or broken. Be careful they might hurt your skin. It's a shame bc they are useless and a little bit of dangerous.Beautiful design but awful quality control (if any)Beautiful design but awful quality control (if any)Beautiful design but awful quality control (if any),https://images-na.ssl-images-amazon.com/images/I/71fSqKh1NUL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61pwCmJ1LML._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61bykamoPpL._SY88.jpg,negative,happiness
1656,"Does not hold the fabric tightly (it is rather flimsy).  Also does not line up larger embroidery designs properly (there is about a 2mm gap where the designs should join after moving to the last 2 pins and sewing out the rest of the design).  The attached pictures show a couple of designs digitized to use the first 2 and last 2 pins during sewing, where you can see the gap between the 2 embroidery parts.Does not hold the fabric tightly (it is rather flimsy) ...Does not hold the fabric tightly (it is rather flimsy) ...Does not hold the fabric tightly (it is rather flimsy) ...",https://images-na.ssl-images-amazon.com/images/I/51kyJFqzb+L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/41qKPaRnibL._SY88.jpg,negative,happiness
1658,"Not my favorite. I already had a ColorBox Pigment Cat's Eye stack and was happy with them. I wanted some darker colors and ordered this one with is ""Chalk"" instead of ""Pigment"". It bleeds through the paper and the edges get mildly fuzzy. It also stains my stamps permanently. It does the job, but not to my satisfaction.Bleeds and stainsBleeds and stainsBleeds and stains",https://images-na.ssl-images-amazon.com/images/I/71rEMD0AYwL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61Z54k3-k7L._SY88.jpg,negative,happiness
1659,"Cant go wrong with prima products .
Julie Nutting has such a great doll line and Im totally obsessed ! Love these stamps she is really cute . Tail is thin at the end . If you are fussy cutting it will break of if stamped image .Cute stampCute stampCute stamp",https://images-na.ssl-images-amazon.com/images/I/819n5VEQDVL._SY88.jpg,negative,sadness
1660,The product was bent and had to be heated to straighten  all because the package box was too small..absolutely unacceptable.product poorly packaged.product poorly packaged.product poorly packaged.,https://images-na.ssl-images-amazon.com/images/I/71zq44ry0CL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61v1fXD7osL._SY88.jpg,negative,happiness
1661,Very thin. Wasted some trying to find the correct cut setting. Still adhering to the garment after washing.Wasted some trying to find the correct cut settingWasted some trying to find the correct cut settingWasted some trying to find the correct cut setting,https://images-na.ssl-images-amazon.com/images/I/81sqLZYYFWL._SY88.jpg,negative,disgust
1662,"I make and sell greeting cards to benefit the local library, and I like to use this product on my Christmas cards when I want to add a bit of dimensional snow.  DecoArt's Snow-Tex is not easy to apply--I usually start out with an old paint brush and end up spreading it on with my finger.  It does stick and stay stuck, though.

Please see customer image for a Christmas card that has Snow-Tex lining the bottom of the card.Sticks and stays stuck, but hard to spreadSticks and stays stuck, but hard to spreadSticks and stays stuck, but hard to spread",https://images-na.ssl-images-amazon.com/images/I/61ex8RZcYEL._SY88.jpg,negative,happiness
1663,"Canvas came in box, FOLDED twice. I don't have tools to stretch it flat, so painting it will be a pain, due to the uneven surface. Any advice for fixing or repairing would be greatly appreciated, as i do like the design but the canvas is ruined.Canvas arrived damaged from being foldedCanvas arrived damaged from being foldedCanvas arrived damaged from being folded",https://images-na.ssl-images-amazon.com/images/I/71lwvW7pB5L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61+fLUWR6vL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61M93AD8ebL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71WOmxjGdPL._SY88.jpg,negative,anger
1664,Fractures in the corner of the ruler.Fractures in the corner of the ruler.Fractures in the corner of the ruler.Fractures in the corner of the ruler.,https://images-na.ssl-images-amazon.com/images/I/81FOCorDcIL._SY88.jpg,negative,happiness
1665,"Poor quality thread. I'm very disappointed in this purchase, but I guess you get what you pay for. The thread keeps breaking and I can't even use it on my sewing machine. The colors are nice, that's the only good thing. This could be used for kids to hand sew with to practice, but nothing else.Poor quality threadPoor quality threadPoor quality thread",https://images-na.ssl-images-amazon.com/images/I/617Kj7cd3GL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61DRk5opQ8L._SY88.jpg,negative,sadness
1666,Came in a small bag. Not seperated by size at all.Four StarsFour StarsFour Stars,https://images-na.ssl-images-amazon.com/images/I/81PN2H1MCaL._SY88.jpg,negative,anger
1667,"Not at all worth the money. Half the pieces were tiny rings to attach charms and little stoppers that you squeeze onto a chain. The charms pictured are not what you receive, and the size is very misreprested. Not a very good assortment and not what was shown in the picture by any means. I thought this whole sale was misrepresented and a waste of money in the end. Extremely disappointed.Rip offRip offRip off",https://images-na.ssl-images-amazon.com/images/I/81qT5KQQsvL._SY88.jpg,negative,sadness
